"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,1) Waveform)","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,1):Position) (mm)","Load(8800 (0,1):Load) (N)","Rotation(8800 (0,3):Rotary Position Encoder) (deg)","Torque(8800 (0,3):Torque) (N·m)",
23.3,23.3,1,1,1,0,0,-3.98260770353311,-5.39959874004126,-0.02571702003479,0.916384160518646,
23.4,23.4,1,1,1,0,0,-3.98380836461311,-5.33517450094223,-0.02571702003479,0.918156933039427,
23.5,23.5,1,1,1,0,0,-3.9846305361935,-5.61440829187632,-0.02571702003479,0.919952988624573,
23.6,23.6,1,1,1,0,0,-3.9857462606535,-5.43559435755014,-0.02571702003479,0.920807011425495,
23.7,23.7,1,1,1,0,0,-3.98684447624887,-5.44036738574505,-0.02571702003479,0.919865909963846,
23.8,23.8,1,1,1,0,0,-3.98764057079679,-5.55915758013725,-0.02571702003479,0.917818862944841,
23.9,23.9,1,1,1,0,0,-3.98845268409323,-5.65354712307453,-0.02571702003479,0.921322032809258,
24,24,1,1,1,0,0,-3.99015961213188,-5.20453322678804,-0.02571702003479,0.924530439078808,
24.1,24.1,1,1,1,0,0,-3.99034550412037,-5.35885337740183,-0.02571702003479,0.925367698073387,
24.2,24.2,1,1,1,0,0,-3.99168735370467,-5.54583966732025,-0.02571702003479,0.926961190998554,
24.3,24.3,1,1,1,0,0,-3.99272447453828,-5.6140124797821,-0.02571702003479,0.93484204262495,
