Time;Image index (Image index);Distance L(t) (Extensometer 1);Change in distance (Extensometer 1);Strain - RC (Extensometer 1);Distance x L(t) (Extensometer 1);Distance y L(t) (Extensometer 1);Distance z L(t) (Extensometer 1);Change in distance x (Extensometer 1);Change in distance y (Extensometer 1);Change in distance z (Extensometer 1);X-displacement (Strain Gauge 1);Y-displacement (Strain Gauge 1);Z-displacement (Strain Gauge 1);Displacement (Strain Gauge 1);Height (Strain Gauge 1);Exx - RC (Strain Gauge 1);Exy - RC (Strain Gauge 1);Eyy - RC (Strain Gauge 1);Max. principal strain - RC (Strain Gauge 1);Min. principal strain - RC (Strain Gauge 1);Max. shear strain - RC (Strain Gauge 1);Poisson ratio -Exx/Eyy (Strain Gauge 1);Poisson ratio -Eyy/Exx (Strain Gauge 1);Von Mises - RC (Strain Gauge 1);Tresca - RC (Strain Gauge 1);Poisson ratio -strain max/min (Strain Gauge 1);Poisson ratio -strain min/max (Strain Gauge 1);Max. strain angle (Strain Gauge 1);Max. shear angle (Strain Gauge 1);Vorticity-z (Strain Gauge 1);du/dx (Strain Gauge 1);du/dy (Strain Gauge 1);dv/dx (Strain Gauge 1);dv/dy (Strain Gauge 1);dw/dx (Strain Gauge 1);dw/dy (Strain Gauge 1);Ezz plane stress state (Strain Gauge 1);Stereo reconstruction error (Strain Gauge 1);X-displacement (Strain Gauge 2);Y-displacement (Strain Gauge 2);Z-displacement (Strain Gauge 2);Displacement (Strain Gauge 2);Height (Strain Gauge 2);Exx - RC (Strain Gauge 2);Exy - RC (Strain Gauge 2);Eyy - RC (Strain Gauge 2);Max. principal strain - RC (Strain Gauge 2);Min. principal strain - RC (Strain Gauge 2);Max. shear strain - RC (Strain Gauge 2);Poisson ratio -Exx/Eyy (Strain Gauge 2);Poisson ratio -Eyy/Exx (Strain Gauge 2);Von Mises - RC (Strain Gauge 2);Tresca - RC (Strain Gauge 2);Poisson ratio -strain max/min (Strain Gauge 2);Poisson ratio -strain min/max (Strain Gauge 2);Max. strain angle (Strain Gauge 2);Max. shear angle (Strain Gauge 2);Vorticity-z (Strain Gauge 2);du/dx (Strain Gauge 2);du/dy (Strain Gauge 2);dv/dx (Strain Gauge 2);dv/dy (Strain Gauge 2);dw/dx (Strain Gauge 2);dw/dy (Strain Gauge 2);Ezz plane stress state (Strain Gauge 2);Stereo reconstruction error (Strain Gauge 2);Voltage ADC 1 channel 1
ms;;mm;mm;S;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;mm;mm;mm;mm;mm;S;S;S;S;S;S;;;S;S;;;°;°;S;S;S;S;S;S;S;S;pixel;V
704000;705;28.6237;2.81822;0.10921;-2.90675;28.4677;-0.678571;-0.512743;2.77637;-1.06624;-0.741324;-0.788803;-0.308428;1.12557;-6.24494;-0.0210589;0.00236903;0.0750511;0.0751094;-0.0211173;0.0481133;0.280594;3.56386;0.0583989;0.0641511;3.55678;0.281153;96.3377;141.338;-0.0223356;-0.0210686;0.0104247;-0.00496656;0.0750031;0.0109223;-0.0318949;0;0.0524657;-1.25436;-3.57591;-1.41364;4.04462;-7.04943;-0.0224115;0.00135556;0.0994884;0.0995034;-0.0224265;0.060965;0.225267;4.43917;0.0749382;0.0812867;4.43686;0.225385;96.4488;141.449;-0.0221587;-0.0224447;0.0120683;-0.00816963;0.099423;0.00615478;0.0976835;0;0.10811;3.3811
705000;706;28.6354;2.82983;0.10966;-2.90633;28.4794;-0.678243;-0.512325;2.7881;-1.06592;-0.739391;-0.785529;-0.306651;1.12151;-6.24993;-0.0212506;0.00350682;0.074854;0.0749817;-0.0213784;0.0481801;0.283895;3.52243;0.0584325;0.0642401;3.50735;0.285115;95.9015;140.901;-0.0270776;-0.0212526;0.0117638;-0.00401206;0.0747953;0.00415941;-0.0165836;0;0.0548571;-1.25339;-3.58414;-1.40895;4.04996;-7.03967;-0.0226957;0.00178167;0.100377;0.100402;-0.0227215;0.0615619;0.226106;4.42271;0.0756548;0.0820826;4.41883;0.226304;96.1146;141.115;-0.0193577;-0.0227238;0.0123613;-0.00761481;0.100309;0.00749732;0.0883394;0;0.10014;3.38967
706000;707;;;;;;;;;;-0.738573;-0.778867;-0.311897;1.11777;-6.25518;-0.0212639;0.00328825;0.0760207;0.0761317;-0.0213749;0.0487533;0.279712;3.5751;0.0591804;0.0650044;3.56173;0.280763;96.0472;141.047;-0.0275949;-0.0212682;0.0117237;-0.00438474;0.0759618;0.000965197;-0.0196842;0;0.057131;-1.25329;-3.58894;-1.41715;4.05704;-7.04778;-0.0224132;0.00267466;0.102144;0.102201;-0.0224706;0.0623359;0.219428;4.5573;0.076729;0.0831145;4.54821;0.219867;95.3389;140.339;-0.0162256;-0.0224307;0.01294;-0.00643081;0.102071;0.0119852;0.097465;0;0.104579;3.37871
707000;708;;;;;;;;;;-0.739235;-0.775001;-0.310326;1.11508;-6.25361;-0.0214439;0.00284261;0.0741214;0.0742059;-0.0215284;0.0478671;0.289308;3.45652;0.0579943;0.0638229;3.44688;0.290117;96.1615;141.161;-0.0269507;-0.0214498;0.0108177;-0.00442312;0.0740707;0.00138011;-0.0162211;0;0.0574102;-1.25492;-3.5974;-1.41339;4.06372;-7.04832;-0.0223611;0.00234329;0.101114;0.101159;-0.0224056;0.0617822;0.221147;4.52188;0.0760164;0.0823762;4.51489;0.221489;95.4172;140.417;-0.0187419;-0.0223803;0.0123702;-0.00655942;0.101047;0.0119343;0.093161;0;0.108782;3.37311
708000;709;28.6656;2.8601;0.110833;-2.91055;28.5094;-0.680544;-0.516549;2.81804;-1.06822;-0.737618;-0.770169;-0.312638;1.1113;-6.25592;-0.0209089;0.00348531;0.0739956;0.0741234;-0.0210367;0.04758;0.282569;3.53896;0.0577201;0.0634401;3.52353;0.283806;95.739;140.739;-0.0263447;-0.0209101;0.0114953;-0.00381707;0.0739397;0.000155059;-0.0121544;0;0.0676072;-1.25516;-3.60265;-1.41659;4.06955;-7.04919;-0.0222193;0.00260882;0.101881;0.101935;-0.0222742;0.0621048;0.218092;4.58522;0.0764708;0.0828064;4.5764;0.218512;95.4841;140.484;-0.0194924;-0.0222386;0.0130566;-0.0066625;0.101806;0.0132152;0.0886647;0;0.102089;3.37559
709000;710;28.6739;2.8684;0.111154;-2.90948;28.5177;-0.683937;-0.515474;2.82642;-1.07161;-0.738159;-0.767221;-0.311222;1.10922;-6.2545;-0.0207571;0.00329284;0.0749769;0.07509;-0.0208703;0.0479801;0.276847;3.6121;0.0582761;0.0639735;3.59795;0.277936;95.2975;140.297;-0.024942;-0.0207582;0.0108528;-0.00359404;0.0749272;-0.000931933;-0.0221319;0;0.0571257;-1.25577;-3.60865;-1.41738;4.07533;-7.04998;-0.0221627;0.0023712;0.102392;0.102438;-0.0222078;0.0623227;0.216449;4.62003;0.0767726;0.083097;4.61268;0.216794;95.8254;140.825;-0.02193;-0.0221871;0.0132721;-0.00729824;0.102315;0.0150205;0.0871775;0;0.105274;3.37756
710000;711;28.6865;2.88099;0.111642;-2.9128;28.5299;-0.691243;-0.518799;2.83856;-1.07892;-0.738792;-0.76659;-0.31073;1.10907;-6.24724;-0.021492;0.00245516;0.0755961;0.0756581;-0.021554;0.0486061;0.2843;3.51741;0.0589518;0.0648081;3.51017;0.284887;95.1875;140.187;-0.0183392;-0.0214962;0.00932261;-0.0037925;0.0755585;0.00378665;-0.0401459;0;0.0540236;-1.2582;-3.61629;-1.42383;4.08508;-7.05643;-0.0219037;0.00248957;0.102616;0.102665;-0.0219534;0.0623094;0.213454;4.68486;0.0768143;0.0830792;4.67651;0.213835;95.7327;140.733;-0.024408;-0.0219269;0.0133953;-0.0071848;0.102537;0.0209502;0.0966667;0;0.106576;3.38287
711000;712;28.7001;2.8946;0.11217;-2.91419;28.5437;-0.681049;-0.520184;2.85236;-1.06872;-0.737282;-0.76073;-0.312106;1.1044;-6.24862;-0.0219852;0.00333766;0.0744402;0.0745555;-0.0221006;0.0483281;0.295341;3.38592;0.0584796;0.0644374;3.37346;0.296431;94.6381;139.638;-0.0176309;-0.0219833;0.00997081;-0.00270033;0.0743991;0.00309038;-0.0360547;0;0.0533451;-1.25748;-3.61939;-1.41964;4.08616;-7.04732;-0.0220532;0.00304332;0.104464;0.104537;-0.0221264;0.0633316;0.211109;4.73689;0.0781183;0.0844421;4.72453;0.211661;95.5882;140.588;-0.0198177;-0.0220733;0.014346;-0.00696493;0.104375;0.0198003;0.0894121;0;0.107536;3.37348
712000;713;28.7106;2.90505;0.112575;-2.91605;28.5538;-0.687112;-0.522046;2.86253;-1.07478;-0.737337;-0.756381;-0.314962;1.10226;-6.25147;-0.0212522;0.00343709;0.0745927;0.0747158;-0.0213753;0.0480456;0.28491;3.50988;0.0582578;0.0640607;3.49543;0.286088;94.3276;139.328;-0.0167025;-0.0212493;0.00993043;-0.00247722;0.0745523;0.00572282;-0.0358146;0;0.0495631;-1.25788;-3.62482;-1.42514;4.09299;-7.05281;-0.0219149;0.00288831;0.104725;0.104791;-0.0219807;0.063386;0.20926;4.77874;0.078224;0.0845146;4.76742;0.209757;95.508;140.508;-0.0157546;-0.0219352;0.0139912;-0.00694204;0.104641;0.0157609;0.0919341;0;0.115148;3.37844
713000;714;28.7207;2.91527;0.112971;-2.9162;28.5638;-0.695365;-0.522197;2.87254;-1.07987;-0.737093;-0.75107;-0.315933;1.09874;-6.25908;-0.0203838;0.00474923;0.0763509;0.0765835;-0.0206164;0.0485999;0.266975;3.74567;0.059138;0.0647999;3.71469;0.269201;93.9017;138.902;-0.0201261;-0.0203739;0.0119367;-0.00179253;0.0762952;-0.00641721;-0.0507984;0;0.0579968;-1.25936;-3.63874;-1.43316;4.10857;-7.07355;-0.0229498;0.00141234;0.101156;0.101172;-0.0229659;0.062069;0.226876;4.4077;0.0762649;0.0827587;4.40532;0.226998;96.3136;141.314;-0.0186993;-0.0229822;0.0121059;-0.00807611;0.10109;0.00859342;0.0923707;0;0.108077;3.38299
714000;715;;;;;;;;;;-0.736725;-0.746159;-0.318209;1.0958;-6.26136;-0.0207648;0.00455692;0.0763198;0.0765332;-0.0209782;0.0487557;0.272076;3.67544;0.0592657;0.0650076;3.64822;0.274106;94.2848;139.285;-0.0211823;-0.0207567;0.0119801;-0.00219685;0.0762628;-0.00309253;-0.0525161;0;0.0513462;-1.25935;-3.64319;-1.43301;4.11246;-7.07138;-0.022641;0.00210774;0.102784;0.102819;-0.0226765;0.0627479;0.220278;4.53972;0.077223;0.0836639;4.53419;0.220547;95.6575;140.658;-0.0155763;-0.0226647;0.0125165;-0.00711734;0.102715;0.014782;0.098228;0;0.108492;3.37474
715000;716;;;;;;;;;;-0.733623;-0.737577;-0.335;1.09291;-6.27815;-0.0200337;0.00480506;0.0768099;0.0770477;-0.0202715;0.0486596;0.260822;3.83404;0.059289;0.0648795;3.80079;0.263103;93.8678;138.868;-0.0209378;-0.0200236;0.0120949;-0.00182936;0.0767527;-0.00262726;-0.0495339;0;0.0528707;-1.25786;-3.64133;-1.44768;4.11549;-7.0783;-0.0224681;0.00293089;0.104536;0.104603;-0.0225357;0.0635695;0.214932;4.65263;0.0783354;0.0847593;4.64167;0.21544;95.0007;140.001;-0.0178842;-0.0224826;0.0131088;-0.00607695;0.104462;0.0195342;0.0944007;0;0.115838;3.37367
716000;717;28.7508;2.94527;0.114133;-2.9188;28.5939;-0.690497;-0.524802;2.90261;-1.07817;-0.736064;-0.739721;-0.316394;1.09045;-6.25954;-0.0206577;0.00411198;0.0772824;0.0774548;-0.02083;0.0491424;0.267302;3.74109;0.0598016;0.0655232;3.71842;0.268932;94.2747;139.275;-0.0223271;-0.0206522;0.0113553;-0.00247303;0.0772304;-0.00339497;-0.0482026;0;0.0519653;-1.26104;-3.65507;-1.43466;4.12408;-7.06726;-0.0224442;0.00272713;0.103212;0.103271;-0.0225034;0.0628874;0.217457;4.59861;0.0774463;0.0838499;4.58915;0.217905;95.7418;140.742;-0.0191636;-0.0224663;0.0138234;-0.00710554;0.103129;0.0150153;0.0838124;0;0.111655;3.3857
717000;718;28.7615;2.95597;0.114548;-2.92014;28.6047;-0.685886;-0.526137;2.91334;-1.07356;-0.735685;-0.733748;-0.319297;1.087;-6.26244;-0.0208393;0.00272898;0.0809137;0.0809869;-0.0209124;0.0509496;0.257549;3.88275;0.0621462;0.0679329;3.87267;0.25822;95.5937;140.594;-0.0299975;-0.020847;0.0109873;-0.00475211;0.0808613;0.00844155;-0.0639445;0;0.0547588;-1.26032;-3.65916;-1.43356;4.1271;-7.06124;-0.0220581;0.00259625;0.104881;0.104934;-0.0221112;0.0635226;0.210316;4.75475;0.0783731;0.0846968;4.74573;0.210716;95.4113;140.411;-0.0196315;-0.0220789;0.0133104;-0.00688722;0.104804;0.0182366;0.0875257;0;0.115302;3.37758
718000;719;28.7744;2.96887;0.115048;-2.92222;28.6174;-0.685429;-0.528219;2.92611;-1.0731;-0.735094;-0.728417;-0.325534;1.08486;-6.26881;-0.0208914;0.00157684;0.0789276;0.0789525;-0.0209163;0.0499344;0.264691;3.77799;0.0608181;0.0665792;3.77468;0.264923;96.228;141.228;-0.0302176;-0.0209065;0.00954463;-0.00565389;0.0788866;0.013085;-0.0366545;0;0.0594904;-1.26124;-3.66495;-1.43857;4.13425;-7.06625;-0.0220231;0.00305391;0.105991;0.106063;-0.0220959;0.0640797;0.207783;4.81271;0.0791096;0.0854396;4.80015;0.208327;95.33;140.33;-0.0207635;-0.0220415;0.0141219;-0.00673328;0.105905;0.0189157;0.089599;0;0.113877;3.37363
719000;720;28.7858;2.98029;0.115491;-2.92206;28.6287;-0.694806;-0.528055;2.93738;-1.08248;-0.735907;-0.72594;-0.325246;1.08367;-6.26853;-0.0208097;0.00166931;0.0793894;0.0794172;-0.0208375;0.0501273;0.262122;3.81502;0.061087;0.0668364;3.81126;0.26238;96.3716;141.372;-0.0309979;-0.0208257;0.00994305;-0.00583648;0.0793449;0.0102733;-0.0381892;0;0.0575643;-1.2625;-3.67291;-1.44223;4.14297;-7.06991;-0.0223984;0.00286;0.106089;0.106152;-0.022462;0.0643072;0.211129;4.73644;0.0793229;0.085743;4.72586;0.211602;95.4629;140.463;-0.0206649;-0.022419;0.0139636;-0.00695403;0.106004;0.0155333;0.0896653;0;0.123155;3.38278
720000;721;28.8017;2.99614;0.116105;-2.92453;28.6445;-0.690084;-0.530529;2.95318;-1.07776;-0.734815;-0.719801;-0.329707;1.08017;-6.27299;-0.0214738;0.00168594;0.0782078;0.0782363;-0.0215023;0.0498693;0.274573;3.64202;0.06061;0.0664924;3.63852;0.274837;96.3477;141.348;-0.0323899;-0.0214881;0.00967927;-0.00556849;0.0781657;0.0133708;-0.033144;0;0.0591013;-1.26303;-3.67921;-1.44703;4.15039;-7.0747;-0.0220675;0.00289282;0.107304;0.107368;-0.0221322;0.0647502;0.205655;4.86251;0.0799835;0.0863335;4.85123;0.206133;95.1768;140.177;-0.0163181;-0.022086;0.0137253;-0.00667434;0.107222;0.0159062;0.097579;0;0.121418;3.38271
721000;722;28.8113;3.00582;0.11648;-2.92345;28.6542;-0.694593;-0.529451;2.96291;-1.08227;-0.735159;-0.717325;-0.325932;1.07761;-6.27076;-0.0203731;0.00319789;0.0793715;0.079474;-0.0204755;0.0499747;0.25668;3.8959;0.0609649;0.066633;3.88141;0.257638;94.8344;139.834;-0.0198364;-0.0203747;0.010753;-0.00365918;0.0793227;0.00199163;-0.0574022;0;0.0530639;-1.2634;-3.68496;-1.44502;4.1549;-7.07113;-0.0220914;0.0026454;0.10703;0.107084;-0.0221456;0.0646149;0.206404;4.84487;0.0798022;0.0861532;4.83547;0.206805;94.9435;139.944;-0.0123758;-0.0221086;0.0128492;-0.00636848;0.106959;0.0157764;0.0953428;0;0.126511;3.37279
722000;723;28.8228;3.01731;0.116925;-2.9242;28.6657;-0.694596;-0.530197;2.97439;-1.08227;-0.734602;-0.712911;-0.33008;1.07556;-6.27491;-0.0205129;0.00266414;0.079494;0.079565;-0.0205838;0.0500744;0.258043;3.87532;0.061072;0.0667658;3.86542;0.258704;95.2623;140.262;-0.0227468;-0.0205188;0.0103573;-0.00431646;0.0794476;0.00485692;-0.0568082;0;0.0535277;-1.2646;-3.69426;-1.45058;4.16545;-7.0813;-0.0227928;0.00184765;0.104759;0.104786;-0.0228195;0.0638026;0.217573;4.59615;0.0785761;0.0850702;4.59193;0.217773;96.039;141.039;-0.017961;-0.0228234;0.0129298;-0.00795516;0.104685;0.00969401;0.0874371;0;0.10951;3.37552
723000;724;28.8325;3.027;0.117301;-2.92501;28.6753;-0.696403;-0.531002;2.98401;-1.08408;-0.734384;-0.70947;-0.328412;1.07262;-6.27156;-0.0204522;0.0034728;0.0759246;0.0760495;-0.0205771;0.0483133;0.269375;3.7123;0.058772;0.0644178;3.69583;0.270575;94.8692;139.869;-0.0240533;-0.0204514;0.0108422;-0.00323664;0.0758755;-0.00568262;-0.0424584;0;0.0563077;-1.26541;-3.70287;-1.4501;4.17316;-7.08082;-0.022799;0.00182784;0.105607;0.105633;-0.022825;0.0642288;0.215887;4.63206;0.079135;0.0856384;4.62792;0.21608;95.7061;140.706;-0.0170332;-0.0228265;0.0124439;-0.00755546;0.105538;0.0118062;0.0828432;0;0.110756;3.38403
724000;725;28.8436;3.03804;0.117728;-2.92667;28.6862;-0.697302;-0.532663;2.99491;-1.08497;-0.733644;-0.703346;-0.330851;1.06883;-6.274;-0.0207563;0.00382396;0.0749426;0.0750952;-0.0209088;0.048002;0.276962;3.6106;0.0582966;0.0640027;3.59156;0.278431;94.6632;139.663;-0.0234846;-0.0207526;0.0110349;-0.00274513;0.0748928;-0.00361464;-0.042077;0;0.0563946;-1.26604;-3.71176;-1.45282;4.18219;-7.08862;-0.0226052;0.00158155;0.104545;0.104565;-0.0226249;0.063595;0.216224;4.62484;0.0783483;0.0847933;4.62169;0.216371;95.9172;140.917;-0.0214164;-0.0226356;0.0122573;-0.00786539;0.104479;0.0168384;0.0929666;0;0.111274;3.37285
725000;726;28.8522;3.04669;0.118064;-2.92749;28.6948;-0.70092;-0.533488;3.00344;-1.08859;-0.733835;-0.699206;-0.330506;1.06613;-6.27365;-0.020529;0.00398951;0.0751069;0.0752731;-0.0206952;0.0479841;0.273331;3.65857;0.0583176;0.0639788;3.63723;0.274935;94.471;139.471;-0.0220653;-0.0205242;0.0111533;-0.00253723;0.0750565;-0.00821586;-0.0438868;0;0.0591554;-1.26651;-3.71484;-1.45313;4.18517;-7.08385;-0.0223072;0.00221667;0.105757;0.105795;-0.0223456;0.0640704;0.210929;4.74093;0.0790387;0.0854272;4.73451;0.211215;95.9567;140.957;-0.0206336;-0.0223365;0.0136457;-0.00788894;0.105675;0.0170166;0.0835919;0;0.113382;3.37118
726000;727;28.8665;3.06093;0.118615;-2.92782;28.7091;-0.698792;-0.533817;3.01778;-1.08646;-0.732808;-0.695766;-0.331339;1.06343;-6.27448;-0.0206892;0.0040656;0.0739869;0.0741612;-0.0208635;0.0475123;0.279634;3.5761;0.0576673;0.0633498;3.55459;0.281327;94.667;139.667;-0.0215074;-0.0206842;0.0113366;-0.0025646;0.0739348;-0.0133943;-0.0376265;0;0.0590529;-1.26634;-3.72081;-1.45473;4.19097;-7.0824;-0.0217818;0.00322867;0.108003;0.108084;-0.021862;0.0649729;0.201677;4.95843;0.0803409;0.0866305;4.9439;0.20227;95.2107;140.211;-0.020584;-0.0217996;0.0145071;-0.00672895;0.107913;0.0231135;0.0898591;0;0.114542;3.38264
727000;728;;;;;;;;;;-0.73286;-0.691061;-0.329046;1.05968;-6.27219;-0.0206901;0.00387217;0.0741028;0.0742607;-0.020848;0.0475544;0.279208;3.58156;0.0577253;0.0634058;3.56201;0.280741;94.5682;139.568;-0.0211346;-0.0206858;0.0109273;-0.00256046;0.0740542;-0.00978922;-0.0425432;0;0.0676664;-1.26761;-3.72865;-1.4578;4.19938;-7.08843;-0.0220845;0.00297326;0.107684;0.107752;-0.0221525;0.0649521;0.205087;4.87599;0.0802444;0.0866028;4.86408;0.205589;95.5468;140.547;-0.0229534;-0.0221069;0.0145599;-0.00725633;0.107592;0.0176471;0.0925681;0;0.110624;3.37705
728000;729;;;;;;;;;;-0.733389;-0.68682;-0.330393;1.05771;-6.27354;-0.0206045;0.00443193;0.0742895;0.074496;-0.020811;0.0476535;0.277354;3.60551;0.0578622;0.063538;3.57965;0.279357;93.9642;138.964;-0.0191165;-0.020596;0.0112349;-0.00177034;0.0742399;-0.0170001;-0.037651;0;0.059978;-1.26889;-3.73416;-1.4592;4.20515;-7.08983;-0.0222015;0.00321511;0.108146;0.108225;-0.0222808;0.0652531;0.205292;4.87112;0.0806102;0.0870041;4.85735;0.205874;94.7353;139.735;-0.0174044;-0.0222143;0.0136038;-0.00595191;0.108067;0.0128619;0.111187;0;0.113738;3.37002
729000;730;28.9022;3.09671;0.120002;-2.93207;28.7444;-0.707849;-0.53807;3.05309;-1.09552;-0.732433;-0.681706;-0.334953;1.05517;-6.2781;-0.0207794;0.00409276;0.0746856;0.0748607;-0.0209545;0.0479076;0.278225;3.59422;0.0581641;0.0638768;3.57253;0.279913;94.554;139.554;-0.0226883;-0.020774;0.0113255;-0.0024977;0.0746337;-0.00888434;-0.0385298;0;0.0544781;-1.26906;-3.73939;-1.46217;4.21088;-7.08984;-0.022152;0.00296847;0.108635;0.108703;-0.0222193;0.065461;0.203911;4.90409;0.0808985;0.0872813;4.89226;0.204405;95.131;140.131;-0.0168048;-0.0221704;0.0139259;-0.00669659;0.108552;0.00943071;0.101635;0;0.116809;3.37415
730000;731;28.9145;3.10897;0.120477;-2.93281;28.7567;-0.707978;-0.538811;3.06534;-1.09565;-0.731773;-0.676697;-0.337513;1.0523;-6.28066;-0.0203153;0.00470851;0.0757225;0.0759528;-0.0205456;0.0482492;0.268286;3.72736;0.0586949;0.0643323;3.69679;0.270505;93.618;138.618;-0.0214446;-0.0203051;0.0115038;-0.00148029;0.0756713;-0.0107673;-0.0444616;0;0.0564901;-1.26961;-3.75083;-1.46711;4.22292;-7.09971;-0.0223446;0.00270624;0.107063;0.10712;-0.0224011;0.0647606;0.208704;4.79148;0.0799337;0.0863475;4.7819;0.209122;95.3354;140.335;-0.0195889;-0.0223653;0.0136017;-0.00691588;0.106983;0.005014;0.0927817;0;0.108104;3.38269
731000;732;28.9247;3.11919;0.120873;-2.93362;28.7668;-0.710281;-0.539613;3.07549;-1.09795;-0.731746;-0.671402;-0.336402;1.04852;-6.27955;-0.020385;0.00403446;0.0760461;0.0762146;-0.0205535;0.048384;0.268061;3.7305;0.0588693;0.064512;3.70811;0.269679;94.3412;139.341;-0.0222903;-0.0203799;0.0112106;-0.0024988;0.0759952;-0.00798723;-0.0426635;0;0.0567277;-1.27051;-3.75591;-1.46705;4.22768;-7.0998;-0.0230553;0.0023869;0.106951;0.106995;-0.0230992;0.0650469;0.215569;4.63888;0.0801469;0.0867292;4.63198;0.215891;95.6455;140.646;-0.0148046;-0.0230803;0.013457;-0.00738327;0.106872;0.000436904;0.0849187;0;0.107256;3.36986
732000;733;28.9337;3.12816;0.121221;-2.935;28.7757;-0.71029;-0.540999;3.08436;-1.09796;-0.731386;-0.66633;-0.342545;1.04702;-6.28569;-0.0202674;0.0039087;0.0767275;0.0768848;-0.0204246;0.0486547;0.264147;3.78577;0.0592501;0.0648729;3.76432;0.265652;94.2795;139.279;-0.0235219;-0.0202629;0.0110249;-0.00256658;0.0766782;-0.00865721;-0.039861;0;0.0551394;-1.27117;-3.76085;-1.47314;4.23438;-7.10386;-0.0226213;0.00212236;0.107671;0.107706;-0.0226558;0.0651807;0.210096;4.75972;0.0804265;0.0869076;4.75399;0.21035;95.5366;140.537;-0.016291;-0.0226473;0.0129564;-0.00743752;0.107597;0.00512318;0.0805362;0;0.105939;3.36965
733000;734;28.9454;3.13983;0.121673;-2.93613;28.7873;-0.711599;-0.542124;3.09595;-1.09927;-0.731562;-0.661863;-0.342776;1.04439;-6.28761;-0.0206986;0.00294892;0.0775551;0.0776436;-0.0207871;0.0492153;0.266889;3.74687;0.0599059;0.0656204;3.73519;0.267724;95.2933;140.293;-0.0273697;-0.0207024;0.0106057;-0.00400982;0.077507;-0.00647178;-0.0334005;0;0.0547618;-1.27261;-3.77144;-1.47691;4.24553;-7.1127;-0.022421;0.00174529;0.105813;0.105836;-0.0224448;0.0641405;0.211894;4.71934;0.0791077;0.0855207;4.71541;0.212071;96.1946;141.195;-0.0212193;-0.0224555;0.0132119;-0.00839178;0.105735;0.0035417;0.0820221;0;0.113045;3.3802
734000;735;28.9571;3.15162;0.12213;-2.93672;28.7991;-0.711785;-0.542718;3.10774;-1.09946;-0.730763;-0.657867;-0.340022;1.04039;-6.2833;-0.0209881;0.00262803;0.0752277;0.0752995;-0.0210598;0.0481796;0.278994;3.5843;0.0584972;0.0642395;3.5755;0.279681;95.7625;140.763;-0.027174;-0.0209941;0.0102588;-0.00432007;0.075182;-0.00553644;-0.0180131;0;0.0588121;-1.27271;-3.77594;-1.47092;4.24749;-7.10164;-0.0220393;0.00226391;0.108369;0.108409;-0.0220786;0.0652437;0.203372;4.91709;0.0806458;0.0869916;4.91012;0.203661;95.8826;140.883;-0.025596;-0.0220701;0.0139893;-0.00808211;0.108283;0.0164457;0.0902476;0;0.107656;3.3712
735000;736;28.97;3.16447;0.122628;-2.938;28.8119;-0.709399;-0.544001;3.12058;-1.09707;-0.729679;-0.655431;-0.341684;1.03864;-6.2782;-0.0214827;0.00218334;0.073908;0.073958;-0.0215327;0.0477453;0.290668;3.44035;0.0578348;0.0636604;3.43469;0.291147;95.3239;140.324;-0.0192977;-0.0214879;0.00882637;-0.00386969;0.073874;0.00139095;-0.0267712;0;0.0572261;-1.27286;-3.77954;-1.4758;4.25242;-7.10348;-0.0219278;0.00349633;0.11002;0.110113;-0.0220204;0.0660665;0.199308;5.01736;0.0817432;0.0880887;5.00047;0.199981;95.3579;140.358;-0.0223736;-0.0219471;0.0154751;-0.00705893;0.109918;0.0207851;0.093888;0;0.11306;3.36815
736000;737;;;;;;;;;;-0.72948;-0.651586;-0.347304;1.03794;-6.28382;-0.0222901;0.00306435;0.0737916;0.0738892;-0.0223877;0.0481385;0.302068;3.31051;0.0581761;0.0641846;3.30043;0.30299;94.8917;139.892;-0.0188604;-0.0222898;0.00967346;-0.0029535;0.0737524;-0.00439861;-0.0328526;0;0.0563563;-1.27347;-3.78747;-1.48285;4.2621;-7.11348;-0.0221978;0.00340684;0.110383;0.110471;-0.0222853;0.0663781;0.201097;4.97271;0.0820902;0.0885041;4.95712;0.20173;95.0898;140.09;-0.0200049;-0.0222145;0.0148331;-0.00665546;0.11029;0.0205354;0.102838;0;0.119215;3.37987
737000;738;;;;;;;;;;-0.728324;-0.646947;-0.34625;1.03387;-6.28276;-0.02198;0.00310493;0.0733626;0.0734636;-0.022081;0.0477723;0.299608;3.3377;0.0577605;0.0636964;3.327;0.300571;94.5976;139.598;-0.0169126;-0.0219787;0.00943595;-0.00266384;0.0733256;-0.00625477;-0.0325745;0;0.0565858;-1.2738;-3.79749;-1.48277;4.27108;-7.11657;-0.0226524;0.00225337;0.108574;0.108613;-0.0226911;0.065652;0.208635;4.79305;0.0810382;0.087536;4.78659;0.208917;95.6264;140.626;-0.0185936;-0.0226795;0.0134542;-0.00762181;0.108495;0.00608506;0.114764;0;0.114056;3.37857
